count_id;site_id;site_name;longitude_epsg_4326;latitude_epsg_4326;species_id;common_name;year;penguin_sum
RUMP_1980_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;1980;473
RUMP_1981_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;1981;1145
RUMP_1982_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;1982;1534
RUMP_1983_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;1983;1200
RUMP_1984_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;1984;1550
RUMP_1985_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;1985;1224
RUMP_1986_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;1986;1450
RUMP_1987_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;1987;1537
RUMP_1988_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;1988;2270
RUMP_1989_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;1989;1338
RUMP_1990_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;1990;1893
RUMP_1991_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;1991;1498
RUMP_1992_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;1992;1485
RUMP_1993_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;1993;1760
RUMP_1994_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;1994;1380
RUMP_1995_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;1995;1466
RUMP_1996_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;1996;1695
RUMP_1997_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;1997;1433
RUMP_1998_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;1998;2288
RUMP_1999_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;1999;2549
RUMP_2000_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;2000;2006
RUMP_2001_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;2001;1882
RUMP_2002_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;2002;3111
RUMP_2003_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;2003;3080
RUMP_2004_ADEL;RUMP;Rumpa Island;39,391;-69,144;ADEL;adelie penguin;2004;3515
RUPE_2008_EMPE;RUPE;Rupert Coast;-143,308;-75,382;EMPE;emperor penguin;2008;1550
RXLH_1987_GENT;RXLH;Rocks near Low Head;-58,133;-62,15;GENT;gentoo penguin;1987;75
SABR_1965_CHIN;SABR;Sabrina Island;163,309;-66,917;CHIN;chinstrap penguin;1965;4
SABR_2005_CHIN;SABR;Sabrina Island;163,309;-66,917;CHIN;chinstrap penguin;2005;311
SABR_2014_CHIN;SABR;Sabrina Island;163,309;-66,917;CHIN;chinstrap penguin;2014;84
SADD_1903_CHIN;SADD;Saddle Island;-44,855;-60,617;CHIN;chinstrap penguin;1903;25000
SANA_1979_EMPE;SANA;Sanae;-1,413;-69,999;EMPE;emperor penguin;1979;113
SANA_2009_EMPE;SANA;Sanae;-1,413;-69,999;EMPE;emperor penguin;2009;3193
SART_2018_CHIN;SART;Sartorius Point;-59,657;-62,56;CHIN;chinstrap penguin;2018;321
SCRY_2022_GENT;SCRY;Cape Scrymgeour;-56,455;-63,566;GENT;gentoo penguin;2022;75
SEAL_1987_CHIN;SEAL;Seal Islands;-55,393;-60,975;CHIN;chinstrap penguin;1987;20000
SEAL_1987_MACA;SEAL;Seal Islands;-55,393;-60,975;MACA;macaroni penguin;1987;150
SEAL_1989_MACA;SEAL;Seal Islands;-55,393;-60,975;MACA;macaroni penguin;1989;194
SEGI_2020_CHIN;SEGI;Small island southeast on Gerlache Island;-64,204;-64,604;CHIN;chinstrap penguin;2020;56
SELV_2015_CHIN;SELV;Selvick Cove;-62,569;-64,641;CHIN;chinstrap penguin;2015;116
SELV_2016_CHIN;SELV;Selvick Cove;-62,569;-64,641;CHIN;chinstrap penguin;2016;86
SELV_2015_GENT;SELV;Selvick Cove;-62,569;-64,641;GENT;gentoo penguin;2015;646
SELV_2016_GENT;SELV;Selvick Cove;-62,569;-64,641;GENT;gentoo penguin;2016;538
SHAC_1960_EMPE;SHAC;Shackleton Ice Shelf;96,02;-65,089;EMPE;emperor penguin;1960;5000
SHAC_2009_EMPE;SHAC;Shackleton Ice Shelf;96,02;-65,089;EMPE;emperor penguin;2009;6471
SHAG_1978_CHIN;SHAG;Shagnasty Island;-45,618;-60,732;CHIN;chinstrap penguin;1978;2837
SHIR_1981_CHIN;SHIR;Cape Shirreff;-60,787;-62,458;CHIN;chinstrap penguin;1981;2164
SHIR_1987_CHIN;SHIR;Cape Shirreff;-60,787;-62,458;CHIN;chinstrap penguin;1987;26000
SHIR_1997_CHIN;SHIR;Cape Shirreff;-60,787;-62,458;CHIN;chinstrap penguin;1997;8802
SHIR_1998_CHIN;SHIR;Cape Shirreff;-60,787;-62,458;CHIN;chinstrap penguin;1998;7936
SHIR_1999_CHIN;SHIR;Cape Shirreff;-60,787;-62,458;CHIN;chinstrap penguin;1999;8774
SHIR_2000_CHIN;SHIR;Cape Shirreff;-60,787;-62,458;CHIN;chinstrap penguin;2000;9226
SHIR_2001_CHIN;SHIR;Cape Shirreff;-60,787;-62,458;CHIN;chinstrap penguin;2001;9744
SHIR_2002_CHIN;SHIR;Cape Shirreff;-60,787;-62,458;CHIN;chinstrap penguin;2002;7432
SHIR_2003_CHIN;SHIR;Cape Shirreff;-60,787;-62,458;CHIN;chinstrap penguin;2003;4420
SHIR_2004_CHIN;SHIR;Cape Shirreff;-60,787;-62,458;CHIN;chinstrap penguin;2004;5619
SHIR_2005_CHIN;SHIR;Cape Shirreff;-60,787;-62,458;CHIN;chinstrap penguin;2005;4323
SHIR_2006_CHIN;SHIR;Cape Shirreff;-60,787;-62,458;CHIN;chinstrap penguin;2006;5247
SHIR_2007_CHIN;SHIR;Cape Shirreff;-60,787;-62,458;CHIN;chinstrap penguin;2007;5299
SHIR_2008_CHIN;SHIR;Cape Shirreff;-60,787;-62,458;CHIN;chinstrap penguin;2008;1135
SHIR_2009_CHIN;SHIR;Cape Shirreff;-60,787;-62,458;CHIN;chinstrap penguin;2009;4332
SHIR_2010_CHIN;SHIR;Cape Shirreff;-60,787;-62,458;CHIN;chinstrap penguin;2010;3762
SHIR_2011_CHIN;SHIR;Cape Shirreff;-60,787;-62,458;CHIN;chinstrap penguin;2011;4303
SHIR_1981_GENT;SHIR;Cape Shirreff;-60,787;-62,458;GENT;gentoo penguin;1981;843
SHIR_1987_GENT;SHIR;Cape Shirreff;-60,787;-62,458;GENT;gentoo penguin;1987;750
SHIR_1997_GENT;SHIR;Cape Shirreff;-60,787;-62,458;GENT;gentoo penguin;1997;825
SHIR_1998_GENT;SHIR;Cape Shirreff;-60,787;-62,458;GENT;gentoo penguin;1998;910
SHIR_1999_GENT;SHIR;Cape Shirreff;-60,787;-62,458;GENT;gentoo penguin;1999;1013
SHIR_2000_GENT;SHIR;Cape Shirreff;-60,787;-62,458;GENT;gentoo penguin;2000;1159
SHIR_2001_GENT;SHIR;Cape Shirreff;-60,787;-62,458;GENT;gentoo penguin;2001;1298
SHIR_2002_GENT;SHIR;Cape Shirreff;-60,787;-62,458;GENT;gentoo penguin;2002;1061
SHIR_2003_GENT;SHIR;Cape Shirreff;-60,787;-62,458;GENT;gentoo penguin;2003;696
SHIR_2004_GENT;SHIR;Cape Shirreff;-60,787;-62,458;GENT;gentoo penguin;2004;916
SHIR_2005_GENT;SHIR;Cape Shirreff;-60,787;-62,458;GENT;gentoo penguin;2005;933
SHIR_2006_GENT;SHIR;Cape Shirreff;-60,787;-62,458;GENT;gentoo penguin;2006;1158
SHIR_2007_GENT;SHIR;Cape Shirreff;-60,787;-62,458;GENT;gentoo penguin;2007;956
SHIR_2008_GENT;SHIR;Cape Shirreff;-60,787;-62,458;GENT;gentoo penguin;2008;544
SHIR_2009_GENT;SHIR;Cape Shirreff;-60,787;-62,458;GENT;gentoo penguin;2009;1010
SHIR_2010_GENT;SHIR;Cape Shirreff;-60,787;-62,458;GENT;gentoo penguin;2010;916
SHIR_2011_GENT;SHIR;Cape Shirreff;-60,787;-62,458;GENT;gentoo penguin;2011;906
SIGA_2001_ADEL;SIGA;Sigaren;39,434;-69,169;ADEL;adelie penguin;2001;13
SIGA_2002_ADEL;SIGA;Sigaren;39,434;-69,169;ADEL;adelie penguin;2002;28
SIGA_2003_ADEL;SIGA;Sigaren;39,434;-69,169;ADEL;adelie penguin;2003;18
SIGA_2004_ADEL;SIGA;Sigaren;39,434;-69,169;ADEL;adelie penguin;2004;37
SKOT_2009_GENT;SKOT;Skottsberg Point;-60,809;-63,92;GENT;gentoo penguin;2009;190
SKOT_2016_GENT;SKOT;Skottsberg Point;-60,809;-63,92;GENT;gentoo penguin;2016;239
SMIT_1987_CHIN;SMIT;Cape Smith;-62,3;-62,874;CHIN;chinstrap penguin;1987;4500
SMTH_2009_EMPE;SMTH;Smith;-60,827;-74,369;EMPE;emperor penguin;2009;4018
SMYL_2009_EMPE;SMYL;Smyley;-78,82;-72,302;EMPE;emperor penguin;2009;6061
SNOW_2009_EMPE;SNOW;Snow Hill Island;-57,444;-64,524;EMPE;emperor penguin;2009;2164
SOMI_1983_ADEL;SOMI;South of Martin Islands;-65,338;-65,688;ADEL;adelie penguin;1983;1277
SPBL_1987_CHIN;SPBL;South Point Bluff;-60,635;-63,016;CHIN;chinstrap penguin;1987;4500
SPIG_2009_CHIN;SPIG;Spigot Peak Ridge;-62,554;-64,635;CHIN;chinstrap penguin;2009;575
SPIG_2014_CHIN;SPIG;Spigot Peak Ridge;-62,554;-64,635;CHIN;chinstrap penguin;2014;523
SPIG_2015_CHIN;SPIG;Spigot Peak Ridge;-62,554;-64,635;CHIN;chinstrap penguin;2015;747
SPIG_2016_CHIN;SPIG;Spigot Peak Ridge;-62,554;-64,635;CHIN;chinstrap penguin;2016;178
SPIG_2024_CHIN;SPIG;Spigot Peak Ridge;-62,554;-64,635;CHIN;chinstrap penguin;2024;390
SPIP_2011_CHIN;SPIP;Spigot Peak Point;-62,558;-64,625;CHIN;chinstrap penguin;2011;111
SPIP_2015_CHIN;SPIP;Spigot Peak Point;-62,558;-64,625;CHIN;chinstrap penguin;2015;443
SPIP_2016_CHIN;SPIP;Spigot Peak Point;-62,558;-64,625;CHIN;chinstrap penguin;2016;287
SPIP_2017_CHIN;SPIP;Spigot Peak Point;-62,558;-64,625;CHIN;chinstrap penguin;2017;435
SPIP_2024_CHIN;SPIP;Spigot Peak Point;-62,558;-64,625;CHIN;chinstrap penguin;2024;416
SPIP_2015_GENT;SPIP;Spigot Peak Point;-62,558;-64,625;GENT;gentoo penguin;2015;2
SPIP_2024_GENT;SPIP;Spigot Peak Point;-62,558;-64,625;GENT;gentoo penguin;2024;67
SPNW_1987_CHIN;SPNW;South Point Bluff (northwest);-60,67;-63,014;CHIN;chinstrap penguin;1987;15000
SPRI_2024_CHIN;SPRI;Sprightly Islands Vicinity;-61,072;-64,283;CHIN;chinstrap penguin;2024;254
SPRO_1947_ADEL;SPRO;Spindrift Rocks;-45,644;-60,683;ADEL;adelie penguin;1947;2500
SPRO_1958_ADEL;SPRO;Spindrift Rocks;-45,644;-60,683;ADEL;adelie penguin;1958;3816
SPTR_2015_CHIN;SPTR;Spigot Peak Tripod;-62,562;-64,636;CHIN;chinstrap penguin;2015;377
SPTR_2018_CHIN;SPTR;Spigot Peak Tripod;-62,562;-64,636;CHIN;chinstrap penguin;2018;97
SPTR_2015_GENT;SPTR;Spigot Peak Tripod;-62,562;-64,636;GENT;gentoo penguin;2015;24
SPTR_2016_GENT;SPTR;Spigot Peak Tripod;-62,562;-64,636;GENT;gentoo penguin;2016;19
STAN_2008_ADEL;STAN;Stanton Continental Rock;61,718;-67,534;ADEL;adelie penguin;2008;3227
STCB_1986_EMPE;STCB;Stancomb;-23,087;-74,12;EMPE;emperor penguin;1986;3000
STCB_2009_EMPE;STCB;Stancomb;-23,087;-74,12;EMPE;emperor penguin;2009;5455
STER_2016_CHIN;STER;Sterneck Island;-61,049;-64,192;CHIN;chinstrap penguin;2016;0
STER_2016_GENT;STER;Sterneck Island;-61,049;-64,192;GENT;gentoo penguin;2016;3668
STIG_1987_CHIN;STIG;Stigant Point;-58,718;-62,023;CHIN;chinstrap penguin;1987;13550
STNK_2020_GENT;STNK;Stinker Point;-55,359;-61,236;GENT;gentoo penguin;2020;1992
STNK_2020_KING;STNK;Stinker Point;-55,359;-61,236;KING;king penguin;2020;2
STRA_1987_CHIN;STRA;Stranger Point;-58,616;-62,26;CHIN;chinstrap penguin;1987;175
STRA_1987_GENT;STRA;Stranger Point;-58,616;-62,26;GENT;gentoo penguin;1987;1750
STRA_1997_GENT;STRA;Stranger Point;-58,616;-62,26;GENT;gentoo penguin;1997;2746
STRA_1998_GENT;STRA;Stranger Point;-58,616;-62,26;GENT;gentoo penguin;1998;3110
STRA_2001_GENT;STRA;Stranger Point;-58,616;-62,26;GENT;gentoo penguin;2001;3466
STRA_2002_GENT;STRA;Stranger Point;-58,616;-62,26;GENT;gentoo penguin;2002;2826
STRA_2003_GENT;STRA;Stranger Point;-58,616;-62,26;GENT;gentoo penguin;2003;2780
STRA_2004_GENT;STRA;Stranger Point;-58,616;-62,26;GENT;gentoo penguin;2004;2977
STRA_2005_GENT;STRA;Stranger Point;-58,616;-62,26;GENT;gentoo penguin;2005;3377
STRA_2006_GENT;STRA;Stranger Point;-58,616;-62,26;GENT;gentoo penguin;2006;4402
